id,nombre,name_en,categoria,category_en,modo,kcal,p,c,g,f,fe,mg,zn,pot,na,vitc,creat,ca,phos,sel,cu,mn,iod,vita,vitd,vite,vitk,b1,b2,b3,b6,b12,fol,leu,lys,met,val,iso,phe,thr,trp,his,sugar,sat,mono,poly,chol,caf,water
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332126,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ca1) - Nfy0904vj","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ca1) - Nfy0904vj",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.82,25.9,0.22,353,362,0,0,33,40,0,0.077,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332134,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ca2) - Nfy0904vp","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ca2) - Nfy0904vp",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.87,24.3,0.21,338,356,0,0,31,38,0,0.085,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332130,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (co2) - Nfy0904w1","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (co2) - Nfy0904w1",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.66,18.5,0.18,307,336,0,0,30,34,0,0.085,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332157,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ct1) - Nfy0904w7","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ct1) - Nfy0904w7",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,1,21.7,0.21,323,352,0,0,30,38,0,0.092,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332139,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (fl1) - Nfy0904wd","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (fl1) - Nfy0904wd",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.73,19.7,0.21,339,365,0,0,30,35,0,0.086,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332116,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (in1) - Nfy0904v1","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (in1) - Nfy0904v1",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.98,21.9,0.19,321,355,0,0,31,38,0,0.067,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332162,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (mi1) - Nfy0904wp","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (mi1) - Nfy0904wp",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.84,19.2,0.19,326,350,0,0,32,34,0,0.076,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332167,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (mo1) - Nfy0904wj","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (mo1) - Nfy0904wj",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.85,21.8,0.21,333,364,0,0,29,38,0,0.088,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332152,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (nc1) - Nfy0904vv","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (nc1) - Nfy0904vv",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.8,21.2,0.23,320,359,0,0,30,38,0,0.096,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332121,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ny1) - Nfy0904v7","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ny1) - Nfy0904v7",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.76,21,0.25,336,370,0,0,30,39,0,0.101,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_prego_100_natural_italian_traditional_b_332172,"Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ok1) - Nfy0904wv","Minerals, Sauce, Pasta, Prego 100% Natural Italian, Traditional, Bottled Spaghetti Sauce (ok1) - Nfy0904wv",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.69,19.3,0.23,334,375,0,0,28,32,0,0.085,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce_,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (al1) - Nfy0904rv","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (al1) - Nfy0904rv",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.56,21.3,0.2,346,392,0,0,18,35,0,0.103,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332006,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ca1) - Nfy0904s1","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ca1) - Nfy0904s1",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.59,20.4,0.25,353,408,0,0,22,40,0,0.093,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332015,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ca2) - Nfy0904s7","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ca2) - Nfy0904s7",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.88,19,0.24,301,398,0,0,22,39,0,0.09,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332025,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (co2) - Nfy0904sj","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (co2) - Nfy0904sj",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.7,19.3,0.23,314,407,0,0,23,36,0,0.103,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332038,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ct1) - Nfy0904sp","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ct1) - Nfy0904sp",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.6,18.5,0.2,347,405,0,0,30,35,0,0.094,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332066,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (fl1) - Nfy0904sv","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (fl1) - Nfy0904sv",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.63,19.3,0.2,346,351,0,0,36,35,0,0.098,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332001,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (in1) - Nfy0904rj","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (in1) - Nfy0904rj",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.59,20.9,0.19,339,396,0,0,32,36,0,0.091,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332061,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (mi1) - Nfy0904t7","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (mi1) - Nfy0904t7",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.65,19.9,0.22,363,395,0,0,30,38,0,0.093,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332056,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (mo1) - Nfy0904t1","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (mo1) - Nfy0904t1",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.56,19,0.19,327,404,0,0,27,34,0,0.087,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332020,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (nc1) - Nfy0904sd","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (nc1) - Nfy0904sd",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.68,20.5,0.2,361,385,0,0,37,36,0,0.097,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__331996,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ny1) - Nfy0904rp","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ny1) - Nfy0904rp",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.55,18.7,0.2,373,390,0,0,33,36,0,0.09,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sauce_pasta_ragu_old_world_bottled_spaghetti_sauce__332051,"Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ok1) - Nfy0904td","Minerals, Sauce, Pasta, Ragu Old World, Bottled Spaghetti Sauce (ok1) - Nfy0904td",Sopas y salsas,"Soups, Sauces, and Gravies",crudo,0,0,0,0,0,0.62,18.6,0.23,351,404,0,0,22,37,0,0.102,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_name_brand_al1_ca1_mi1_nfy04,"Minerals, Sugar, Granulated, White, Name Brand (al1, Ca1, Mi1) - Nfy040xeg","Minerals, Sugar, Granulated, White, Name Brand (al1, Ca1, Mi1) - Nfy040xeg",Dulces,Sweets,crudo,0,0,0,0,0,0.05,0.3,0.01,1,1,0,0,2,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_name_brand_ca2_nc1_ok1_nfy04,"Minerals, Sugar, Granulated, White, Name Brand (ca2, Nc1, Ok1) - Nfy040xdm","Minerals, Sugar, Granulated, White, Name Brand (ca2, Nc1, Ok1) - Nfy040xdm",Dulces,Sweets,crudo,0,0,0,0,0,0.06,0.3,0.01,1,1,0,0,1,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_name_brand_co2_ct1_in1_nfy04,"Minerals, Sugar, Granulated, White, Name Brand (co2, Ct1, In1) - Nfy040xdw","Minerals, Sugar, Granulated, White, Name Brand (co2, Ct1, In1) - Nfy040xdw",Dulces,Sweets,crudo,0,0,0,0,0,0.05,0.3,0.02,1,1,0,0,3,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_name_brand_fl1_mo1_ny1_nfy04,"Minerals, Sugar, Granulated, White, Name Brand (fl1, Mo1, Ny1) - Nfy040xe6","Minerals, Sugar, Granulated, White, Name Brand (fl1, Mo1, Ny1) - Nfy040xe6",Dulces,Sweets,crudo,0,0,0,0,0,0.03,0.3,0.01,1,1,0,0,2,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_store_brand_al1_ca1_mi1_nfy0,"Minerals, Sugar, Granulated, White, Store Brand (al1, Ca1, Mi1) - Nfy040xfk","Minerals, Sugar, Granulated, White, Store Brand (al1, Ca1, Mi1) - Nfy040xfk",Dulces,Sweets,crudo,0,0,0,0,0,0.05,0.3,0.01,1,1,0,0,1,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_store_brand_ca2_nc1_ok1_nfy0,"Minerals, Sugar, Granulated, White, Store Brand (ca2, Nc1, Ok1) - Nfy040xeq","Minerals, Sugar, Granulated, White, Store Brand (ca2, Nc1, Ok1) - Nfy040xeq",Dulces,Sweets,crudo,0,0,0,0,0,0.09,0.3,0.01,1,1,0,0,0,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_store_brand_co2_ct1_in1_nfy0,"Minerals, Sugar, Granulated, White, Store Brand (co2, Ct1, In1) - Nfy040xf0","Minerals, Sugar, Granulated, White, Store Brand (co2, Ct1, In1) - Nfy040xf0",Dulces,Sweets,crudo,0,0,0,0,0,0.03,0.3,0.01,2,1,0,0,0,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sugar_granulated_white_store_brand_fl1_mo1_ny1_nfy0,"Minerals, Sugar, Granulated, White, Store Brand (fl1, Mo1, Ny1) - Nfy040xfa","Minerals, Sugar, Granulated, White, Store Brand (fl1, Mo1, Ny1) - Nfy040xfa",Dulces,Sweets,crudo,0,0,0,0,0,0.05,0.3,0.01,3,1,0,0,0,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_ca1_nfy0903m,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (ca1) - Nfy0903mq","Minerals, Sweet And Sour Pork, Chinese Restaurant (ca1) - Nfy0903mq",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,4.1,13.8,1.2,151,144,0,0,46,86,0,0.071,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_ca2_nfy0903m,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (ca2) - Nfy0903mx","Minerals, Sweet And Sour Pork, Chinese Restaurant (ca2) - Nfy0903mx",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,2.32,10.5,0.57,127,216,0,0,45,65,0,0.049,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_co1_nfy0903n,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (co1) - Nfy0903nb","Minerals, Sweet And Sour Pork, Chinese Restaurant (co1) - Nfy0903nb",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,2.2,14.9,0.97,168,353,0,0,14,94,0,0.059,0.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_ct1_nfy0903n,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (ct1) - Nfy0903ni","Minerals, Sweet And Sour Pork, Chinese Restaurant (ct1) - Nfy0903ni",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,1.6,14.3,0.91,151,405,0,0,58,162,0,0.064,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_fl1_nfy0903n,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (fl1) - Nfy0903np","Minerals, Sweet And Sour Pork, Chinese Restaurant (fl1) - Nfy0903np",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,8.42,13.5,0.82,196,309,0,0,41,133,0,0.054,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_in1_nfy0903m,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (in1) - Nfy0903m5","Minerals, Sweet And Sour Pork, Chinese Restaurant (in1) - Nfy0903m5",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,4.14,15.7,1.43,175,243,0,0,48,152,0,0.079,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_mi1_nfy0903o,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (mi1) - Nfy0903o3","Minerals, Sweet And Sour Pork, Chinese Restaurant (mi1) - Nfy0903o3",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0.81,12.7,0.87,126,370,0,0,56,143,0,0.057,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_nc1_nfy0903n,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (nc1) - Nfy0903n4","Minerals, Sweet And Sour Pork, Chinese Restaurant (nc1) - Nfy0903n4",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,1.06,10,1.01,146,231,0,0,16,96,0,0.046,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_ny1_nfy0903m,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (ny1) - Nfy0903mc","Minerals, Sweet And Sour Pork, Chinese Restaurant (ny1) - Nfy0903mc",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,1.01,9.3,0.53,99,174,0,0,42,129,0,0.044,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_va_nfy0903mj,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (va) - Nfy0903mj","Minerals, Sweet And Sour Pork, Chinese Restaurant (va) - Nfy0903mj",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,4.03,13.2,1.78,131,352,0,0,44,145,0,0.068,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_va3_nfy0903o,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (va3) - Nfy0903oa","Minerals, Sweet And Sour Pork, Chinese Restaurant (va3) - Nfy0903oa",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,2.39,14,1.06,161,578,0,0,88,209,0,0.06,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_sweet_and_sour_pork_chinese_restaurant_wv_nfy0903nw,"Minerals, Sweet And Sour Cerdo, Chinese Restaurant (wv) - Nfy0903nw","Minerals, Sweet And Sour Pork, Chinese Restaurant (wv) - Nfy0903nw",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,4.77,14.5,1.7,197,277,0,0,53,181,0,0.074,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tamale_pork_ca_al_il_nfy09027t,"Minerals, Tamale, Cerdo (ca-al,il) - Nfy09027t","Minerals, Tamale, Pork (ca-al,il) - Nfy09027t",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0.88,26.4,1.24,113,425,0,0,112,113,0,0.055,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tamale_pork_ca_la_ca_sd_nfy0902ah,"Minerals, Tamale, Cerdo (ca-la,ca-sd) - Nfy0902ah","Minerals, Tamale, Pork (ca-la,ca-sd) - Nfy0902ah",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0.92,22.3,1.05,171,539,0,0,76,104,0,0.058,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tamale_pork_ca_sb_nfy09028z,"Minerals, Tamale, Cerdo (ca-sb) - Nfy09028z","Minerals, Tamale, Pork (ca-sb) - Nfy09028z",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0.7,26.7,0.93,158,475,0,0,41,158,0,0.025,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tamale_pork_nm_nfy09029b,"Minerals, Tamale, Cerdo (nm) - Nfy09029b","Minerals, Tamale, Pork (nm) - Nfy09029b",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,1.2,29,1.36,152,573,0,0,134,132,0,0.031,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tamale_pork_tx_ha_nv_nfy0902a5,"Minerals, Tamale, Cerdo (tx-ha,nv) - Nfy0902a5","Minerals, Tamale, Pork (tx-ha,nv) - Nfy0902a5",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0.92,31.8,1.47,158,414,0,0,68,139,0,0.083,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tamale_pork_tx_tr_nfy090285,"Minerals, Tamale, Cerdo (tx-tr) - Nfy090285","Minerals, Tamale, Pork (tx-tr) - Nfy090285",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0.57,20.9,1.13,157,412,0,0,19,72,0,0.05,0.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tomatoes_diced_canned_del_monte_co_ct_nfy120an3,"Minerals, Tomatoes, Diced, Canned, Del Monte (co, Ct) - Nfy120an3","Minerals, Tomatoes, Diced, Canned, Del Monte (co, Ct) - Nfy120an3",Verduras,Vegetables and Vegetable Products,crudo,0,0,0,0,0,0.35,9.2,0.13,187,110,0,0,39,17,0,0.051,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tomatoes_diced_canned_del_monte_fl_mo_nfy120an9,"Minerals, Tomatoes, Diced, Canned, Del Monte (fl, Mo) - Nfy120an9","Minerals, Tomatoes, Diced, Canned, Del Monte (fl, Mo) - Nfy120an9",Verduras,Vegetables and Vegetable Products,crudo,0,0,0,0,0,1.1,8.6,0.12,193,104,0,0,32,16,0,0.049,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tomatoes_diced_canned_del_monte_mi_ok_nfy120ang,"Minerals, Tomatoes, Diced, Canned, Del Monte (mi, Ok) - Nfy120ang","Minerals, Tomatoes, Diced, Canned, Del Monte (mi, Ok) - Nfy120ang",Verduras,Vegetables and Vegetable Products,crudo,0,0,0,0,0,0.86,9.7,0.12,206,101,0,0,32,18,0,0.051,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tomatoes_diced_canned_del_monte_nc_ny_nfy120amj,"Minerals, Tomatoes, Diced, Canned, Del Monte (nc, Ny) - Nfy120amj","Minerals, Tomatoes, Diced, Canned, Del Monte (nc, Ny) - Nfy120amj",Verduras,Vegetables and Vegetable Products,crudo,0,0,0,0,0,0.32,9.5,0.14,196,88,0,0,31,17,0,0.048,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tomatoes_diced_canned_hunts_al_ca1_nfy120aln,"Minerals, Tomatoes, Diced, Canned, Hunts (al, Ca1) - Nfy120aln","Minerals, Tomatoes, Diced, Canned, Hunts (al, Ca1) - Nfy120aln",Verduras,Vegetables and Vegetable Products,crudo,0,0,0,0,0,0.26,9,0.12,202,160,0,0,22,18,0,0.045,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minerals_tomatoes_diced_canned_hunts_ca2_nc_nfy120alt,"Minerals, Tomatoes, Diced, Canned, Hunts (ca2, Nc) - Nfy120alt","Minerals, Tomatoes, Diced, Canned, Hunts (ca2, Nc) - Nfy120alt",Verduras,Vegetables and Vegetable Products,crudo,0,0,0,0,0,0.27,9.3,0.12,201,189,0,0,23,17,0,0.051,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
